tox,Lg,Vds,Vgs,Id
0.5,500,0.15,0.2,2.28E-07
0.5,500,0.15,0.3,4.89E-07
0.5,500,0.15,0.4,1.38E-06
0.5,500,0.15,0.5,5.78E-06
0.5,500,0.15,0.6,4.81E-05
0.5,500,0.15,0.7,8.45E-05
0.5,500,0.15,0.8,9.68E-05
0.5,500,0.15,0.9,0.000103941
0.5,500,0.15,1,0.000107195
0.5,500,0.15,1.1,0.000110049
0.5,500,0.15,1.2,0.000112538
0.5,500,0.15,1.3,0.000114723
0.5,500,0.15,1.4,0.000116677
0.5,500,0.15,1.5,0.000118453
0.5,500,0.15,1.6,0.000120089
0.5,500,0.15,1.7,0.000121604
0.5,500,0.15,1.8,0.000123032
0.5,500,0.15,1.9,0.000124381
0.5,500,0.15,2,0.000125659
0.5,500,0.2,0,2.21E-07
0.5,500,0.2,0.1,3.31E-07
0.5,500,0.2,0.2,5.49E-07
0.5,500,0.2,0.3,1.05E-06
0.5,500,0.2,0.4,2.46E-06
0.5,500,0.2,0.5,7.75E-06
0.5,500,0.2,0.6,5.08E-05
0.5,500,0.2,0.7,0.000105828
0.5,500,0.2,0.8,0.000124175
0.5,500,0.2,0.9,0.000140818
0.5,500,0.2,1,0.000148165
0.5,500,0.2,1.1,0.000153147
0.5,500,0.2,1.2,0.000156929
0.5,500,0.2,1.3,0.00015998
0.5,500,0.2,1.4,0.000162551
0.5,500,0.2,1.5,0.000164827
0.5,500,0.2,1.6,0.000166839
0.5,500,0.2,1.7,0.000168689
0.5,500,0.2,1.8,0.000170374
0.5,500,0.2,1.9,0.000171947
0.5,500,0.2,2,0.000173432
0.5,500,0.25,0,4.79E-07
0.5,500,0.25,0.1,6.60E-07
0.5,500,0.25,0.2,9.92E-07
0.5,500,0.25,0.3,1.69E-06
0.5,500,0.25,0.4,3.48E-06
0.5,500,0.25,0.5,9.46E-06
0.5,500,0.25,0.6,5.28E-05
0.5,500,0.25,0.7,0.000120608
0.5,500,0.25,0.75,0.000143253
0.5,500,0.25,0.8,0.000153065
0.5,500,0.25,0.9,0.000172821
0.5,500,0.25,1,0.00018316
0.5,500,0.25,1.1,0.000190446
0.5,500,0.25,1.2,0.000196062
0.5,500,0.25,1.3,0.000200663
0.5,500,0.25,1.4,0.000204564
0.5,500,0.25,1.5,0.00020798
0.5,500,0.25,1.6,0.000211089
0.5,500,0.25,1.7,0.000213866
0.5,500,0.25,1.8,0.000216465
0.5,500,0.25,1.9,0.000218917
0.5,500,0.25,2,0.000221206
0.5,500,0.3,0,6.49E-07
0.5,500,0.3,0.1,8.91E-07
0.5,500,0.3,0.2,1.33E-06
0.5,500,0.3,0.3,2.22E-06
0.5,500,0.3,0.4,4.35E-06
0.5,500,0.3,0.5,1.08E-05
0.5,500,0.3,0.6,5.40E-05
0.5,500,0.3,0.7,0.000128369
0.5,500,0.3,0.8,0.000192474
0.5,500,0.3,0.9,0.000209298
0.5,500,0.3,1,0.000220389
0.5,500,0.3,1.1,0.000228807
0.5,500,0.3,1.2,0.000235571
0.5,500,0.3,1.3,0.000241151
0.5,500,0.3,1.4,0.000245961
0.5,500,0.3,1.5,0.000250159
0.5,500,0.3,1.6,0.000253973
0.5,500,0.3,1.7,0.000257455
0.5,500,0.3,1.8,0.000260635
0.5,500,0.3,1.9,0.000263682
0.5,500,0.3,2,0.000266508
0.5,500,0.35,0,9.50E-07
0.5,500,0.35,0.1,1.29E-06
0.5,500,0.35,0.2,1.89E-06
0.5,500,0.35,0.3,3.05E-06
0.5,500,0.35,0.4,5.63E-06
0.5,500,0.35,0.5,1.27E-05
0.5,500,0.35,0.6,5.60E-05
0.5,500,0.35,0.7,0.000136126
0.5,500,0.35,0.75,0.0001674
0.5,500,0.35,0.8,0.000210731
0.5,500,0.35,0.9,0.000247502
0.5,500,0.35,1,0.000268147
0.5,500,0.35,1.1,0.00027593
0.5,500,0.35,1.2,0.000282282
0.5,500,0.35,1.3,0.000287733
0.5,500,0.35,1.4,0.000292652
0.5,500,0.35,1.5,0.000297154
0.5,500,0.35,1.6,0.000301265
0.5,500,0.35,1.7,0.000305143
0.5,500,0.35,1.8,0.00030869
0.5,500,0.35,1.9,0.000312069
0.5,500,0.35,2,0.000315247
0.5,500,0.4,0,1.39E-06
0.5,500,0.4,0.1,1.86E-06
0.5,500,0.4,0.2,2.66E-06
0.5,500,0.4,0.3,4.15E-06
0.5,500,0.4,0.4,7.25E-06
0.5,500,0.4,0.5,1.50E-05
0.5,500,0.4,0.6,5.85E-05
0.5,500,0.4,0.7,0.000145923
0.5,500,0.4,0.8,0.000229175
0.5,500,0.4,0.9,0.000273496
0.5,500,0.4,1,0.000306638
0.5,500,0.4,1.1,0.000322844
0.5,500,0.4,1.2,0.000334319
0.5,500,0.4,1.3,0.00034227
0.5,500,0.4,1.4,0.00034845
0.5,500,0.4,1.5,0.000353472
0.5,500,0.4,1.6,0.000357885
0.5,500,0.4,1.7,0.000361731
0.5,500,0.4,1.8,0.000365214
0.5,500,0.4,1.9,0.000368527
0.5,500,0.4,2,0.000371843
0.5,500,0.45,0,1.97E-06
0.5,500,0.45,0.1,2.59E-06
0.5,500,0.45,0.2,3.63E-06
0.5,500,0.45,0.3,5.47E-06
0.5,500,0.45,0.4,9.09E-06
0.5,500,0.45,0.5,1.76E-05
0.5,500,0.45,0.6,6.13E-05
0.5,500,0.45,0.7,0.000153484
0.5,500,0.45,0.8,0.000223131
0.5,500,0.45,0.9,0.000296358
0.5,500,0.45,1,0.000338783
0.5,500,0.45,1.1,0.000361762
0.5,500,0.45,1.2,0.000376224
0.5,500,0.45,1.3,0.000386295
0.5,500,0.45,1.4,0.000394487
0.5,500,0.45,1.5,0.000401273
0.5,500,0.45,1.6,0.000407277
0.5,500,0.45,1.7,0.000412777
0.5,500,0.45,1.8,0.000417607
0.5,500,0.45,1.9,0.000422184
0.5,500,0.45,2,0.000426487
0.5,500,0.5,0,2.63E-06
0.5,500,0.5,0.1,3.42E-06
0.5,500,0.5,0.2,4.69E-06
0.5,500,0.5,0.3,6.91E-06
0.5,500,0.5,0.4,1.11E-05
0.5,500,0.5,0.5,2.03E-05
0.5,500,0.5,0.6,6.41E-05
0.5,500,0.5,0.7,0.000151187
0.5,500,0.5,0.8,0.000219944
0.5,500,0.5,0.9,0.000317439
0.5,500,0.5,1,0.000366907
0.5,500,0.5,1.1,0.000396771
0.5,500,0.5,1.2,0.000414376
0.5,500,0.5,1.3,0.000426886
0.5,500,0.5,1.4,0.000436997
0.5,500,0.5,1.5,0.000445487
0.5,500,0.5,1.6,0.000452691
0.5,500,0.5,1.7,0.000459455
0.5,500,0.5,1.8,0.000465433
0.5,500,0.5,1.9,0.000470964
0.5,500,0.5,2,0.000476244
0.5,500,0.6,0,4.23E-06
0.5,500,0.6,0.1,5.41E-06
0.5,500,0.6,0.2,7.21E-06
0.5,500,0.6,0.3,1.02E-05
0.5,500,0.6,0.4,1.51E-05
0.5,500,0.6,0.5,2.51E-05
0.5,500,0.6,0.6,6.83E-05
0.5,500,0.6,0.7,0.000152686
0.5,500,0.6,0.8,0.000232625
0.5,500,0.6,0.9,0.000325877
0.5,500,0.6,1,0.000410591
0.5,500,0.6,1.1,0.000458259
0.5,500,0.6,1.2,0.000484941
0.5,500,0.6,1.3,0.000503712
0.5,500,0.6,1.4,0.000518159
0.5,500,0.6,1.5,0.000529589
0.5,500,0.6,1.6,0.000539818
0.5,500,0.6,1.7,0.00054863
0.5,500,0.6,1.8,0.000556758
0.5,500,0.6,1.9,0.000564009
0.5,500,0.6,2,0.000570894
0.5,500,0.7,0,5.65E-06
0.5,500,0.7,0.1,7.10E-06
0.5,500,0.7,0.2,9.26E-06
0.5,500,0.7,0.3,1.27E-05
0.5,500,0.7,0.4,1.84E-05
0.5,500,0.7,0.5,2.92E-05
0.5,500,0.7,0.6,7.25E-05
0.5,500,0.7,0.7,0.000157796
0.5,500,0.7,0.8,0.000250278
0.5,500,0.7,0.9,0.000337351
0.5,500,0.7,1,0.00042419
0.5,500,0.7,1.1,0.000501716
0.5,500,0.7,1.2,0.000542431
0.5,500,0.7,1.3,0.000570197
0.5,500,0.7,1.4,0.00059067
0.5,500,0.7,1.5,0.000606811
0.5,500,0.7,1.6,0.000620197
0.5,500,0.7,1.7,0.000631958
0.5,500,0.7,1.8,0.00064223
0.5,500,0.7,1.9,0.000651614
0.5,500,0.7,2,0.000660618
0.5,500,0.8,0,6.99E-06
0.5,500,0.8,0.1,8.71E-06
0.5,500,0.8,0.2,1.13E-05
0.5,500,0.8,0.3,1.52E-05
0.5,500,0.8,0.4,2.15E-05
0.5,500,0.8,0.5,3.29E-05
0.5,500,0.8,0.6,7.62E-05
0.5,500,0.8,0.7,0.000162842
0.5,500,0.8,0.8,0.000266883
0.5,500,0.8,0.85,0.000286419
0.5,500,0.8,0.9,0.000349467
0.5,500,0.8,1,0.000432558
0.5,500,0.8,1.1,0.00052352
0.5,500,0.8,1.2,0.000582213
0.5,500,0.8,1.3,0.000619943
0.5,500,0.8,1.4,0.000648311
0.5,500,0.8,1.5,0.000669869
0.5,500,0.8,1.6,0.000687729
0.5,500,0.8,1.7,0.000702309
0.5,500,0.8,1.8,0.000715452
0.5,500,0.8,1.9,0.000727716
0.5,500,0.8,2,0.000738623
0.5,500,0.9,0,8.26E-06
0.5,500,0.9,0.1,1.02E-05
0.5,500,0.9,0.2,1.31E-05
0.5,500,0.9,0.3,1.74E-05
0.5,500,0.9,0.4,2.42E-05
0.5,500,0.9,0.5,3.60E-05
0.5,500,0.9,0.6,7.94E-05
0.5,500,0.9,0.7,0.0001673
0.5,500,0.9,0.8,0.000280674
0.5,500,0.9,0.9,0.000358439
0.5,500,0.9,1,0.000441006
0.5,500,0.9,1.1,0.000533774
0.5,500,0.9,1.2,0.000607134
0.5,500,0.9,1.3,0.000656289
0.5,500,0.9,1.4,0.000694184
0.5,500,0.9,1.5,0.000723789
0.5,500,0.9,1.6,0.000746307
0.5,500,0.9,1.7,0.000765675
0.5,500,0.9,1.8,0.000781369
0.5,500,0.9,1.9,0.000796145
0.5,500,0.9,2,0.000809762
0.5,500,1,0,9.44E-06
0.5,500,1,0.1,1.16E-05
0.5,500,1,0.2,1.47E-05
0.5,500,1,0.3,1.94E-05
0.5,500,1,0.4,2.65E-05
0.5,500,1,0.5,3.88E-05
0.5,500,1,0.6,8.22E-05
0.5,500,1,0.7,0.000171194
0.5,500,1,0.8,0.000291585
0.5,500,1,0.9,0.00035651
0.5,500,1,1,0.000447352
0.5,500,1,1.1,0.000541456
0.5,500,1,1.2,0.000619584
0.5,500,1,1.3,0.000681196
0.5,500,1,1.4,0.0007278
0.5,500,1,1.5,0.000767171
0.5,500,1,1.6,0.000797967
0.5,500,1,1.7,0.00082171
0.5,500,1,1.8,0.000841792
0.5,500,1,1.9,0.000859223
0.5,500,1,2,0.000875292
1,100,0,0,8.37E-19
1,100,0,0.1,1.84E-17
1,100,0,0.2,6.70E-18
1,100,0,0.3,3.07E-22
1,100,0,0.4,-1.59E-17
1,100,0,0.5,1.34E-17
1,100,0,0.6,-3.53E-17
1,100,0,0.7,-4.06E-17
1,100,0,0.8,3.92E-17
1,100,0,0.9,2.01E-17
1,100,0,1,2.59E-18
1,100,0,1.1,9.56E-15
1,100,0,1.2,3.87E-15
1,100,0,1.3,1.30E-15
1,100,0,1.4,4.00E-16
1,100,0,1.5,1.02E-16
1,100,0,1.6,8.67E-17
1,100,0,1.7,3.13E-17
1,100,0,1.8,4.50E-17
1,100,0,1.9,-2.10E-17
1,100,0,2,-7.01E-17
1,100,0.05,0,2.67E-08
1,100,0.05,0.1,6.75E-08
1,100,0.05,0.2,1.97E-07
1,100,0.05,0.3,6.98E-07
1,100,0.05,0.4,3.15E-06
1,100,0.05,0.5,1.70E-05
1,100,0.05,0.6,6.36E-05
1,100,0.05,0.7,7.83E-05
1,100,0.05,0.8,8.34E-05
1,100,0.05,0.9,8.76E-05
1,100,0.05,1,9.13E-05
1,100,0.05,1.1,9.42E-05
1,100,0.05,1.2,9.67E-05
1,100,0.05,1.3,9.88E-05
1,100,0.05,1.4,0.000100561
1,100,0.05,1.5,0.000102142
1,100,0.05,1.6,0.000103558
1,100,0.05,1.7,0.000104842
1,100,0.05,1.8,0.000106018
1,100,0.05,1.9,0.000107106
1,100,0.05,2,0.00010812
1,100,0.1,0,9.06E-08
1,100,0.1,0.1,2.17E-07
1,100,0.1,0.2,5.78E-07
1,100,0.1,0.3,1.78E-06
1,100,0.1,0.4,6.41E-06
1,100,0.1,0.5,2.68E-05
1,100,0.1,0.6,0.000112787
1,100,0.1,0.7,0.000149824
1,100,0.1,0.8,0.000167124
1,100,0.1,0.9,0.000175679
1,100,0.1,1,0.000182428
1,100,0.1,1.1,0.000188148
1,100,0.1,1.2,0.000192954
1,100,0.1,1.3,0.000197047
1,100,0.1,1.4,0.000200529
1,100,0.1,1.5,0.000203552
1,100,0.1,1.6,0.000206261
1,100,0.1,1.7,0.000208713
1,100,0.1,1.8,0.000210946
1,100,0.1,1.9,0.000213019
1,100,0.1,2,0.000214962
1,100,0.15,0,2.59E-07
1,100,0.15,0.1,5.82E-07
1,100,0.15,0.2,1.41E-06
1,100,0.15,0.3,3.74E-06
1,100,0.15,0.4,1.10E-05
1,100,0.15,0.5,3.61E-05
1,100,0.15,0.6,0.000138043
1,100,0.15,0.7,0.000221217
1,100,0.15,0.8,0.000247062
1,100,0.15,0.9,0.00026385
1,100,0.15,1,0.000275668
1,100,0.15,1.1,0.000284418
1,100,0.15,1.2,0.000291103
1,100,0.15,1.3,0.000296519
1,100,0.15,1.4,0.000301185
1,100,0.15,1.5,0.000305395
1,100,0.15,1.6,0.000309187
1,100,0.15,1.7,0.000312644
1,100,0.15,1.8,0.000315854
1,100,0.15,1.9,0.000318854
1,100,0.15,2,0.000321675
1,100,0.2,0,6.61E-07
1,100,0.2,0.1,1.41E-06
1,100,0.2,0.2,3.12E-06
1,100,0.2,0.3,7.22E-06
1,100,0.2,0.4,1.76E-05
1,100,0.2,0.5,4.67E-05
1,100,0.2,0.6,0.00015367
1,100,0.2,0.7,0.000281404
1,100,0.2,0.8,0.000326096
1,100,0.2,0.9,0.000348468
1,100,0.2,1,0.000366144
1,100,0.2,1.1,0.000379436
1,100,0.2,1.2,0.000389298
1,100,0.2,1.3,0.000397169
1,100,0.2,1.4,0.00040374
1,100,0.2,1.5,0.000409636
1,100,0.2,1.6,0.000414608
1,100,0.2,1.7,0.000419181
1,100,0.2,1.8,0.000423394
1,100,0.2,1.9,0.000427188
1,100,0.2,2,0.000430776
1,100,0.25,0,1.57E-06
1,100,0.25,0.1,3.07E-06
1,100,0.25,0.2,6.11E-06
1,100,0.25,0.3,1.24E-05
1,100,0.25,0.4,2.60E-05
1,100,0.25,0.5,5.91E-05
1,100,0.25,0.6,0.000167512
1,100,0.25,0.7,0.000323346
1,100,0.25,0.8,0.000399483
1,100,0.25,0.9,0.000433173
1,100,0.25,1,0.000454937
1,100,0.25,1.1,0.000471875
1,100,0.25,1.2,0.000484645
1,100,0.25,1.3,0.000494888
1,100,0.25,1.4,0.000503822
1,100,0.25,1.5,0.000511387
1,100,0.25,1.6,0.000518075
1,100,0.25,1.7,0.000524215
1,100,0.25,1.8,0.000529631
1,100,0.25,1.9,0.000534677
1,100,0.25,2,0.000539431
1,100,0.3,0,2.24E-06
1,100,0.3,0.1,4.23E-06
1,100,0.3,0.2,8.11E-06
1,100,0.3,0.3,1.59E-05
1,100,0.3,0.4,3.23E-05
1,100,0.3,0.5,7.01E-05
1,100,0.3,0.6,0.000181844
1,100,0.3,0.7,0.000353656
1,100,0.3,0.8,0.000467479
1,100,0.3,0.9,0.000515123
1,100,0.3,1,0.000544852
1,100,0.3,1.1,0.000564388
1,100,0.3,1.2,0.000579579
1,100,0.3,1.3,0.000591996
1,100,0.3,1.4,0.000602635
1,100,0.3,1.5,0.000611919
1,100,0.3,1.6,0.000620169
1,100,0.3,1.7,0.000627429
1,100,0.3,1.8,0.000634064
1,100,0.3,1.9,0.000640271
1,100,0.3,2,0.000646106
1,100,0.35,0,2.92E-06
1,100,0.35,0.1,5.35E-06
1,100,0.35,0.2,9.91E-06
1,100,0.35,0.3,1.87E-05
1,100,0.35,0.4,3.62E-05
1,100,0.35,0.5,7.50E-05
1,100,0.35,0.6,0.000189665
1,100,0.35,0.7,0.000374775
1,100,0.35,0.8,0.000529029
1,100,0.35,0.9,0.000591294
1,100,0.35,1,0.000630953
1,100,0.35,1.1,0.00065781
1,100,0.35,1.2,0.000676345
1,100,0.35,1.3,0.000690208
1,100,0.35,1.4,0.000702549
1,100,0.35,1.5,0.000712931
1,100,0.35,1.6,0.000722253
1,100,0.35,1.7,0.000730871
1,100,0.35,1.8,0.000738604
1,100,0.35,1.9,0.000745667
1,100,0.35,2,0.000752323
1,100,0.4,0,3.91E-06
1,100,0.4,0.1,6.91E-06
1,100,0.4,0.2,1.23E-05
1,100,0.4,0.3,2.23E-05
1,100,0.4,0.4,4.13E-05
1,100,0.4,0.5,8.17E-05
1,100,0.4,0.6,0.000196445
1,100,0.4,0.7,0.000386073
1,100,0.4,0.8,0.000566305
1,100,0.4,0.9,0.00066312
1,100,0.4,1,0.000712047
1,100,0.4,1.1,0.000746939
1,100,0.4,1.2,0.000771312
1,100,0.4,1.3,0.000788999
1,100,0.4,1.4,0.000803844
1,100,0.4,1.5,0.000815961
1,100,0.4,1.6,0.000826389
1,100,0.4,1.7,0.00083585
1,100,0.4,1.8,0.000844332
1,100,0.4,1.9,0.000852146
1,100,0.4,2,0.000859546
1,100,0.45,0,5.07E-06
1,100,0.45,0.1,8.69E-06
1,100,0.45,0.2,1.50E-05
1,100,0.45,0.3,2.62E-05
1,100,0.45,0.4,4.68E-05
1,100,0.45,0.5,8.89E-05
1,100,0.45,0.6,0.00020411
1,100,0.45,0.7,0.000396367
1,100,0.45,0.8,0.00058359
1,100,0.45,0.9,0.000732969
1,100,0.45,1,0.000789697
1,100,0.45,1.1,0.000832225
1,100,0.45,1.2,0.000862621
1,100,0.45,1.3,0.000884991
1,100,0.45,1.4,0.00090266
1,100,0.45,1.5,0.00091789
1,100,0.45,1.6,0.000930625
1,100,0.45,1.7,0.000941871
1,100,0.45,1.8,0.000951358
1,100,0.45,1.9,0.000960357
1,100,0.45,2,0.000968899
1,100,0.5,0,6.36E-06
1,100,0.5,0.1,1.06E-05
1,100,0.5,0.2,1.78E-05
1,100,0.5,0.3,3.01E-05
1,100,0.5,0.4,5.22E-05
1,100,0.5,0.5,9.59E-05
1,100,0.5,0.6,0.00021176
1,100,0.5,0.7,0.000406774
1,100,0.5,0.8,0.000599605
1,100,0.5,0.9,0.000774455
1,100,0.5,1,0.000859816
1,100,0.5,1.1,0.000914073
1,100,0.5,1.2,0.000950608
1,100,0.5,1.3,0.000977255
1,100,0.5,1.4,0.00099897
1,100,0.5,1.5,0.00101722
1,100,0.5,1.6,0.00103185
1,100,0.5,1.7,0.0010447
1,100,0.5,1.8,0.0010567
1,100,0.5,1.9,0.00106742
1,100,0.5,2,0.00107726
1,100,0.6,0,8.70E-06
1,100,0.6,0.1,1.39E-05
1,100,0.6,0.2,2.24E-05
1,100,0.6,0.3,3.65E-05
1,100,0.6,0.4,6.09E-05
1,100,0.6,0.5,0.000107358
1,100,0.6,0.6,0.000224822
1,100,0.6,0.7,0.000425746
1,100,0.6,0.8,0.000631638
1,100,0.6,0.9,0.000821482
1,100,0.6,1,0.000963875
1,100,0.6,1.1,0.00104076
1,100,0.6,1.2,0.00109704
1,100,0.6,1.3,0.00113852
1,100,0.6,1.4,0.00117085
1,100,0.6,1.5,0.00119684
1,100,0.6,1.6,0.00121887
1,100,0.6,1.7,0.00123763
1,100,0.6,1.8,0.00125375
1,100,0.6,1.9,0.00126844
1,100,0.6,2,0.00128194
1,100,0.7,0,1.09E-05
1,100,0.7,0.1,1.70E-05
1,100,0.7,0.2,2.66E-05
1,100,0.7,0.3,4.22E-05
1,100,0.7,0.4,6.85E-05
1,100,0.7,0.5,0.00011716
1,100,0.7,0.6,0.00023582
1,100,0.7,0.7,0.000440849
1,100,0.7,0.8,0.000656831
1,100,0.7,0.9,0.000852954
1,100,0.7,1,0.00102804
1,100,0.7,1.1,0.00114873
1,100,0.7,1.2,0.00122475
1,100,0.7,1.3,0.00128109
1,100,0.7,1.4,0.00132535
1,100,0.7,1.5,0.0013594
1,100,0.7,1.6,0.00138688
1,100,0.7,1.7,0.00141109
1,100,0.7,1.8,0.00143251
1,100,0.7,1.9,0.00145174
1,100,0.7,2,0.00146841
1,100,0.8,0,1.30E-05
1,100,0.8,0.1,1.98E-05
1,100,0.8,0.2,3.04E-05
1,100,0.8,0.3,4.72E-05
1,100,0.8,0.4,7.50E-05
1,100,0.8,0.5,0.000125454
1,100,0.8,0.6,0.000245175
1,100,0.8,0.7,0.000453234
1,100,0.8,0.8,0.000674648
1,100,0.8,0.9,0.000872908
1,100,0.8,1,0.00107186
1,100,0.8,1.1,0.00122424
1,100,0.8,1.2,0.00132928
1,100,0.8,1.3,0.00140409
1,100,0.8,1.4,0.00146339
1,100,0.8,1.5,0.00150857
1,100,0.8,1.6,0.00154638
1,100,0.8,1.7,0.0015765
1,100,0.8,1.8,0.00160267
1,100,0.8,1.9,0.00162557
1,100,0.8,2,0.00164582
1,100,0.9,0,1.49E-05
1,100,0.9,0.1,2.24E-05
1,100,0.9,0.2,3.38E-05
1,100,0.9,0.3,5.16E-05
1,100,0.9,0.4,8.08E-05
1,100,0.9,0.5,0.000132771
1,100,0.9,0.6,0.000253307
1,100,0.9,0.7,0.00046358
1,100,0.9,0.8,0.00068808
1,100,0.9,0.9,0.000892018
1,100,0.9,1,0.00109876
1,100,0.9,1.1,0.00127246
1,100,0.9,1.2,0.00141032
1,100,0.9,1.3,0.00150623
1,100,0.9,1.4,0.00158033
1,100,0.9,1.5,0.00163944
1,100,0.9,1.6,0.00168788
1,100,0.9,1.7,0.00172532
1,100,0.9,1.8,0.00175745
1,100,0.9,1.9,0.00178589
1,100,0.9,2,0.00181142
1,100,1,0,1.67E-05
1,100,1,0.1,2.48E-05
1,100,1,0.2,3.69E-05
1,100,1,0.3,5.57E-05
1,100,1,0.4,8.60E-05
1,100,1,0.5,0.00013936
1,100,1,0.6,0.000260723
1,100,1,0.7,0.000473202
1,100,1,0.8,0.000700544
1,100,1,0.9,0.000911395
1,100,1,1,0.00112365
1,100,1,1.1,0.00130886
1,100,1,1.2,0.00146433
1,100,1,1.3,0.0015921
1,100,1,1.4,0.00168255
1,100,1,1.5,0.00175611
1,100,1,1.6,0.00181611
1,100,1,1.7,0.00186428
1,100,1,1.8,0.0019039
1,100,1,1.9,0.00193863
1,100,1,2,0.00196953
2,30,0,0,1.76E-17
2,30,0,0.1,1.00E-17
2,30,0,0.2,2.68E-17
2,30,0,0.3,-8.37E-18
2,30,0,0.4,2.58E-17
2,30,0,0.5,-2.52E-18
2,30,0,0.6,-2.60E-17
2,30,0,0.7,-2.18E-17
2,30,0,0.8,1.92E-17
2,30,0,0.9,-1.09E-17
2,30,0,1,4.64E-15
2,30,0,1.1,2.45E-16
2,30,0,1.2,9.15E-17
2,30,0,1.3,9.01E-17
2,30,0,1.4,-2.87E-17
2,30,0,1.5,9.61E-17
2,30,0,1.6,-5.10E-17
2,30,0,1.7,4.62E-17
2,30,0,1.8,7.66E-17
2,30,0,1.9,1.94E-17
2,30,0,2,-6.70E-17
2,30,0.05,0,8.72E-07
2,30,0.05,0.1,1.92E-06
2,30,0.05,0.2,4.64E-06
2,30,0.05,0.3,1.21E-05
2,30,0.05,0.4,3.16E-05
2,30,0.05,0.5,7.50E-05
2,30,0.05,0.6,0.000133
2,30,0.05,0.7,0.000146
2,30,0.05,0.8,0.000152
2,30,0.05,0.9,0.000156
2,30,0.05,1,0.00016
2,30,0.05,1.1,0.000162
2,30,0.05,1.2,0.000163
2,30,0.05,1.3,0.000165
2,30,0.05,1.4,0.000165
2,30,0.05,1.5,0.000166
2,30,0.05,1.6,0.000167
2,30,0.05,1.7,0.000168
2,30,0.05,1.8,0.000168
2,30,0.05,1.9,0.000169
2,30,0.05,2,0.000169
2,30,0.1,0,3.00E-06
2,30,0.1,0.1,6.05E-06
2,30,0.1,0.2,1.29E-05
2,30,0.1,0.3,2.83E-05
2,30,0.1,0.4,6.21E-05
2,30,0.1,0.5,0.000131168
2,30,0.1,0.6,0.000252145
2,30,0.1,0.7,0.000285074
2,30,0.1,0.8,0.000300466
2,30,0.1,0.9,0.000308726
2,30,0.1,1,0.000315393
2,30,0.1,1.1,0.000320872
2,30,0.1,1.2,0.000324404
2,30,0.1,1.3,0.000327075
2,30,0.1,1.4,0.000329173
2,30,0.1,1.5,0.000330925
2,30,0.1,1.6,0.000332521
2,30,0.1,1.7,0.000333979
2,30,0.1,1.8,0.000335315
2,30,0.1,1.9,0.000336547
2,30,0.1,2,0.000337605
2,30,0.15,0,8.26E-06
2,30,0.15,0.1,1.49E-05
2,30,0.15,0.2,2.75E-05
2,30,0.15,0.3,5.18E-05
2,30,0.15,0.4,9.73E-05
2,30,0.15,0.5,0.000181417
2,30,0.15,0.6,0.000341805
2,30,0.15,0.7,0.000418575
2,30,0.15,0.8,0.00044285
2,30,0.15,0.9,0.000457939
2,30,0.15,1,0.000468236
2,30,0.15,1.1,0.000476482
2,30,0.15,1.2,0.000482352
2,30,0.15,1.3,0.000487091
2,30,0.15,1.4,0.000490606
2,30,0.15,1.5,0.00049374
2,30,0.15,1.6,0.000496541
2,30,0.15,1.7,0.000498746
2,30,0.15,1.8,0.000500713
2,30,0.15,1.9,0.00050253
2,30,0.15,2,0.000504215
2,30,0.2,0,1.91E-05
2,30,0.2,0.1,3.11E-05
2,30,0.2,0.2,5.11E-05
2,30,0.2,0.3,8.41E-05
2,30,0.2,0.4,0.000139082
2,30,0.2,0.5,0.000232501
2,30,0.2,0.6,0.000406731
2,30,0.2,0.7,0.000545302
2,30,0.2,0.8,0.000581371
2,30,0.2,0.9,0.000603456
2,30,0.2,1,0.00061798
2,30,0.2,1.1,0.000629619
2,30,0.2,1.2,0.000637979
2,30,0.2,1.3,0.000644274
2,30,0.2,1.4,0.000649801
2,30,0.2,1.5,0.000654268
2,30,0.2,1.6,0.000657929
2,30,0.2,1.7,0.000661235
2,30,0.2,1.8,0.000664234
2,30,0.2,1.9,0.000666971
2,30,0.2,2,0.000669483
2,30,0.25,0,3.73E-05
2,30,0.25,0.1,5.54E-05
2,30,0.25,0.2,8.24E-05
2,30,0.25,0.3,0.000123323
2,30,0.25,0.4,0.000185926
2,30,0.25,0.5,0.000285766
2,30,0.25,0.6,0.000461813
2,30,0.25,0.7,0.000660443
2,30,0.25,0.8,0.000715766
2,30,0.25,0.9,0.000745252
2,30,0.25,1,0.000764896
2,30,0.25,1.1,0.00077997
2,30,0.25,1.2,0.000791543
2,30,0.25,1.3,0.000800097
2,30,0.25,1.4,0.000806687
2,30,0.25,1.5,0.000812539
2,30,0.25,1.6,0.000817736
2,30,0.25,1.7,0.000822293
2,30,0.25,1.8,0.000825919
2,30,0.25,1.9,0.000829241
2,30,0.25,2,0.0008323
2,30,0.3,0,6.28E-05
2,30,0.3,0.1,8.71E-05
2,30,0.3,0.2,0.000120843
2,30,0.3,0.3,0.00016842
2,30,0.3,0.4,0.000237562
2,30,0.3,0.5,0.000341941
2,30,0.3,0.6,0.000514888
2,30,0.3,0.7,0.000751662
2,30,0.3,0.8,0.000845427
2,30,0.3,0.9,0.000883317
2,30,0.3,1,0.000909182
2,30,0.3,1.1,0.000927975
2,30,0.3,1.2,0.000941962
2,30,0.3,1.3,0.00095348
2,30,0.3,1.4,0.000962879
2,30,0.3,1.5,0.000969507
2,30,0.3,1.6,0.000975469
