tch,mch,tox,ub,vg,e0,e1,e2
1.00E-08,0.08,2.00E-09,3.5,-0.6,0.63606,0.7477,0.93548
1.00E-08,0.08,2.00E-09,3.5,-0.5,0.53603,0.64767,0.83546
1.00E-08,0.08,2.00E-09,3.5,-0.4,0.43604,0.54769,0.73547
1.00E-08,0.08,2.00E-09,3.5,-0.3,0.33612,0.44776,0.63555
1.00E-08,0.08,2.00E-09,3.5,-0.2,0.23612,0.34776,0.53555
1.00E-08,0.08,2.00E-09,3.5,-0.1,0.13643,0.24805,0.43583
1.00E-08,0.08,2.00E-09,3.5,0,0.045228,0.15632,0.34406
1.00E-08,0.08,2.00E-09,3.5,0.1,-0.010627,0.097619,0.28512
1.00E-08,0.08,2.00E-09,3.5,0.2,-0.047492,0.056775,0.24401
1.00E-08,0.08,2.00E-09,3.5,0.3,-0.077281,0.022912,0.20989
1.00E-08,0.08,2.00E-09,3.5,0.4,-0.10221,-0.0059282,0.1808
1.00E-08,0.08,2.00E-09,3.5,0.5,-0.12385,-0.031275,0.15521
1.00E-08,0.08,2.00E-09,3.5,0.6,-0.14377,-0.054739,0.13157
1.00E-08,0.08,2.00E-09,3.5,0.7,-0.16292,-0.077289,0.10893
1.00E-08,0.08,2.00E-09,3.5,0.8,-0.18171,-0.099351,0.086874
1.00E-08,0.08,2.00E-09,3.5,0.9,-0.20023,-0.12102,0.065317
1.00E-08,0.08,2.00E-09,3.5,1,-0.21832,-0.14217,0.044393
1.00E-08,0.08,2.00E-09,3.5,1.1,-0.23573,-0.16255,0.024375
1.00E-08,0.08,2.00E-09,3.5,1.2,-0.25219,-0.18194,0.0055025
1.00E-08,0.08,2.00E-09,3.5,1.3,-0.26771,-0.20034,-0.012208
1.00E-08,0.08,2.00E-09,3.5,1.4,-0.28248,-0.21795,-0.028957
1.00E-08,0.08,2.00E-09,3.5,1.5,-0.29678,-0.23502,-0.045008
1.00E-08,0.08,2.00E-09,3.5,1.6,-0.31082,-0.25178,-0.06059
1.00E-08,0.08,2.00E-09,3.5,1.7,-0.32477,-0.26836,-0.075852
1.00E-08,0.08,2.00E-09,3.5,1.8,-0.33872,-0.28486,-0.090888
1.00E-08,0.08,2.00E-09,3.5,1.9,-0.35271,-0.30132,-0.10575
1.00E-08,0.08,2.00E-09,3.5,2,-0.36678,-0.31777,-0.12048
1.00E-08,0.08,2.00E-09,3.5,2.1,-0.38094,-0.33423,-0.13508
1.00E-08,0.08,2.00E-09,3.5,2.2,-0.39519,-0.35069,-0.14955
1.00E-08,0.08,2.00E-09,3.5,2.3,-0.40951,-0.36714,-0.16389
1.00E-08,0.08,2.00E-09,3.5,2.4,-0.42388,-0.38356,-0.17807
1.00E-08,0.08,2.00E-09,3.5,2.5,-0.43826,-0.3999,-0.19205
1.00E-08,0.08,2.00E-09,3.5,2.6,-0.45258,-0.41611,-0.20577
1.00E-08,0.08,2.00E-09,3.5,2.7,-0.46675,-0.4321,-0.21914
1.00E-08,0.08,2.00E-09,3.5,2.8,-0.4807,-0.44779,-0.23207
1.00E-08,0.08,2.00E-09,3.5,2.9,-0.49435,-0.46314,-0.24451
1.00E-08,0.08,2.00E-09,3.5,3,-0.5077,-0.47811,-0.25643
2.00E-09,0.08,3.00E-09,3.5,-1,1.4459,2.9608,4.6202
2.00E-09,0.08,3.00E-09,3.5,-0.9,1.3459,2.8608,4.5202
2.00E-09,0.08,3.00E-09,3.5,-0.8,1.2459,2.7608,4.4202
2.00E-09,0.08,3.00E-09,3.5,-0.7,1.1459,2.6608,4.3203
2.00E-09,0.08,3.00E-09,3.5,-0.6,1.0458,2.5608,4.2202
2.00E-09,0.08,3.00E-09,3.5,-0.5,0.94582,2.4608,4.1202
2.00E-09,0.08,3.00E-09,3.5,-0.4,0.84583,2.3608,4.0202
2.00E-09,0.08,3.00E-09,3.5,-0.3,0.7459,2.2609,3.9203
2.00E-09,0.08,3.00E-09,3.5,-0.2,0.64589,2.1608,3.8202
2.00E-09,0.08,3.00E-09,3.5,-0.1,0.54584,2.0608,3.7202
2.00E-09,0.08,3.00E-09,3.5,0,0.44681,1.9618,3.6212
2.00E-09,0.08,3.00E-09,3.5,0.1,0.34778,1.8627,3.5221
2.00E-09,0.08,3.00E-09,3.5,0.2,0.24775,1.7627,3.4221
2.00E-09,0.08,3.00E-09,3.5,0.3,0.14791,1.6629,3.3222
2.00E-09,0.08,3.00E-09,3.5,0.4,0.054501,1.5693,3.2257
2.00E-09,0.08,3.00E-09,3.5,0.5,-0.0041023,1.5099,3.1474
2.00E-09,0.08,3.00E-09,3.5,0.6,-0.041057,1.4717,3.0797
2.00E-09,0.08,3.00E-09,3.5,0.7,-0.072434,1.4389,3.014
2.00E-09,0.08,3.00E-09,3.5,0.8,-0.10221,1.4077,2.948
2.00E-09,0.08,3.00E-09,3.5,0.9,-0.13149,1.377,2.8812
2.00E-09,0.08,3.00E-09,3.5,1,-0.16061,1.3465,2.8136
2.00E-09,0.08,3.00E-09,3.5,1.1,-0.18968,1.316,2.7451
2.00E-09,0.08,3.00E-09,3.5,1.2,-0.21873,1.2855,2.6758
2.00E-09,0.08,3.00E-09,3.5,1.3,-0.24778,1.255,2.6056
2.00E-09,0.08,3.00E-09,3.5,1.4,-0.27683,1.2245,2.5347
2.00E-09,0.08,3.00E-09,3.5,1.5,-0.30587,1.194,2.463
2.00E-09,0.08,3.00E-09,3.5,1.6,-0.33492,1.1635,2.3908
2.00E-09,0.08,3.00E-09,3.5,1.7,-0.36397,1.133,2.3178
2.00E-09,0.08,3.00E-09,3.5,1.8,-0.39302,1.1025,2.2443
2.00E-09,0.08,3.00E-09,3.5,1.9,-0.42207,1.072,2.1702
2.00E-09,0.08,3.00E-09,3.5,2,-0.45112,1.0415,2.0957
2.00E-09,0.08,3.00E-09,3.5,2.1,-0.48018,1.0109,2.0206
2.00E-09,0.08,3.00E-09,3.5,2.2,-0.50923,0.9804,1.9452
2.00E-09,0.08,3.00E-09,3.5,2.3,-0.53828,0.94986,1.8692
2.00E-09,0.08,3.00E-09,3.5,2.4,-0.56734,0.91932,1.7929
2.00E-09,0.08,3.00E-09,3.5,2.5,-0.5964,0.88877,1.7162
2.00E-09,0.08,3.00E-09,3.5,2.6,-0.62545,0.85822,1.6391
2.00E-09,0.08,3.00E-09,3.5,2.7,-0.65451,0.82766,1.5617
2.00E-09,0.08,3.00E-09,3.5,2.8,-0.68357,0.79709,1.484
2.00E-09,0.08,3.00E-09,3.5,2.9,-0.71263,0.76652,1.406
2.00E-09,0.08,3.00E-09,3.5,3,-0.7417,0.73594,1.3277
4.00E-09,0.08,3.00E-09,3.5,-1,1.1677,1.6953,2.6209
4.00E-09,0.08,3.00E-09,3.5,-0.9,1.0677,1.5953,2.5209
4.00E-09,0.08,3.00E-09,3.5,-0.8,0.96772,1.4953,2.4209
4.00E-09,0.08,3.00E-09,3.5,-0.7,0.86775,1.3954,2.321
4.00E-09,0.08,3.00E-09,3.5,-0.6,0.7677,1.2953,2.2209
4.00E-09,0.08,3.00E-09,3.5,-0.5,0.66767,1.1953,2.1209
4.00E-09,0.08,3.00E-09,3.5,-0.4,0.56768,1.0953,2.0209
4.00E-09,0.08,3.00E-09,3.5,-0.3,0.46775,0.99537,1.921
4.00E-09,0.08,3.00E-09,3.5,-0.2,0.36774,0.89536,1.8209
4.00E-09,0.08,3.00E-09,3.5,-0.1,0.2677,0.79532,1.7209
4.00E-09,0.08,3.00E-09,3.5,0,0.16867,0.69629,1.6219
4.00E-09,0.08,3.00E-09,3.5,0.1,0.07311,0.60064,1.5262
4.00E-09,0.08,3.00E-09,3.5,0.2,0.0066657,0.53334,1.4589
4.00E-09,0.08,3.00E-09,3.5,0.3,-0.032152,0.49298,1.4184
4.00E-09,0.08,3.00E-09,3.5,0.4,-0.063423,0.45998,1.3852
4.00E-09,0.08,3.00E-09,3.5,0.5,-0.092542,0.42908,1.3542
4.00E-09,0.08,3.00E-09,3.5,0.6,-0.12098,0.39885,1.3238
4.00E-09,0.08,3.00E-09,3.5,0.7,-0.14919,0.36884,1.2936
4.00E-09,0.08,3.00E-09,3.5,0.8,-0.17734,0.33891,1.2635
4.00E-09,0.08,3.00E-09,3.5,0.9,-0.20546,0.309,1.2335
4.00E-09,0.08,3.00E-09,3.5,1,-0.23357,0.2791,1.2034
4.00E-09,0.08,3.00E-09,3.5,1.1,-0.26169,0.24921,1.1734
4.00E-09,0.08,3.00E-09,3.5,1.2,-0.28981,0.21932,1.1434
4.00E-09,0.08,3.00E-09,3.5,1.3,-0.31792,0.18944,1.1134
4.00E-09,0.08,3.00E-09,3.5,1.4,-0.34603,0.15958,1.0834
4.00E-09,0.08,3.00E-09,3.5,1.5,-0.37408,0.12977,1.0534
4.00E-09,0.08,3.00E-09,3.5,1.6,-0.40196,0.10015,1.0237
4.00E-09,0.08,3.00E-09,3.5,1.7,-0.42934,0.071032,0.99444
4.00E-09,0.08,3.00E-09,3.5,1.8,-0.45548,0.043187,0.96644
4.00E-09,0.08,3.00E-09,3.5,1.9,-0.47934,0.017663,0.94074
4.00E-09,0.08,3.00E-09,3.5,2,-0.50047,-0.0050799,0.91777
4.00E-09,0.08,3.00E-09,3.5,2.1,-0.5194,-0.025582,0.89701
4.00E-09,0.08,3.00E-09,3.5,2.2,-0.53695,-0.044675,0.87764
4.00E-09,0.08,3.00E-09,3.5,2.3,-0.55372,-0.062984,0.85904
4.00E-09,0.08,3.00E-09,3.5,2.4,-0.5701,-0.080876,0.84086
4.00E-09,0.08,3.00E-09,3.5,2.5,-0.58626,-0.098553,0.82288
4.00E-09,0.08,3.00E-09,3.5,2.6,-0.60232,-0.11612,0.80502
4.00E-09,0.08,3.00E-09,3.5,2.7,-0.61832,-0.13363,0.78721
4.00E-09,0.08,3.00E-09,3.5,2.8,-0.6343,-0.15111,0.76943
4.00E-09,0.08,3.00E-09,3.5,2.9,-0.65027,-0.16858,0.75167
4.00E-09,0.08,3.00E-09,3.5,3,-0.66624,-0.18604,0.73391
6.00E-09,0.08,3.00E-09,3.5,-1,1.0877,1.3584,1.822
6.00E-09,0.08,3.00E-09,3.5,-0.9,0.98768,1.2584,1.722
6.00E-09,0.08,3.00E-09,3.5,-0.8,0.88769,1.1584,1.6221
6.00E-09,0.08,3.00E-09,3.5,-0.7,0.78772,1.0584,1.5221
6.00E-09,0.08,3.00E-09,3.5,-0.6,0.68767,0.95837,1.422
6.00E-09,0.08,3.00E-09,3.5,-0.5,0.58764,0.85834,1.322
6.00E-09,0.08,3.00E-09,3.5,-0.4,0.48765,0.75835,1.222
6.00E-09,0.08,3.00E-09,3.5,-0.3,0.38773,0.65843,1.1221
6.00E-09,0.08,3.00E-09,3.5,-0.2,0.28771,0.55841,1.0221
6.00E-09,0.08,3.00E-09,3.5,-0.1,0.18773,0.45843,0.92209
6.00E-09,0.08,3.00E-09,3.5,0,0.089873,0.36053,0.82418
6.00E-09,0.08,3.00E-09,3.5,0.1,0.017344,0.2871,0.75069
6.00E-09,0.08,3.00E-09,3.5,0.2,-0.023977,0.24378,0.70725
6.00E-09,0.08,3.00E-09,3.5,0.3,-0.055364,0.21007,0.67342
6.00E-09,0.08,3.00E-09,3.5,0.4,-0.083943,0.17909,0.64233
6.00E-09,0.08,3.00E-09,3.5,0.5,-0.1116,0.14903,0.61216
6.00E-09,0.08,3.00E-09,3.5,0.6,-0.13889,0.11935,0.58239
6.00E-09,0.08,3.00E-09,3.5,0.7,-0.16583,0.09004,0.553
6.00E-09,0.08,3.00E-09,3.5,0.8,-0.19205,0.061478,0.52436
6.00E-09,0.08,3.00E-09,3.5,0.9,-0.2167,0.034545,0.49734
6.00E-09,0.08,3.00E-09,3.5,1,-0.23887,0.010181,0.47285
6.00E-09,0.08,3.00E-09,3.5,1.1,-0.25845,-0.011522,0.45099
6.00E-09,0.08,3.00E-09,3.5,1.2,-0.27614,-0.031271,0.43106
6.00E-09,0.08,3.00E-09,3.5,1.3,-0.29269,-0.049842,0.4123
6.00E-09,0.08,3.00E-09,3.5,1.4,-0.30863,-0.067767,0.39419
6.00E-09,0.08,3.00E-09,3.5,1.5,-0.32425,-0.085348,0.37642
6.00E-09,0.08,3.00E-09,3.5,1.6,-0.3397,-0.10275,0.35885
6.00E-09,0.08,3.00E-09,3.5,1.7,-0.35508,-0.12006,0.34138
6.00E-09,0.08,3.00E-09,3.5,1.8,-0.37043,-0.13731,0.32397
6.00E-09,0.08,3.00E-09,3.5,1.9,-0.38576,-0.15455,0.3066
6.00E-09,0.08,3.00E-09,3.5,2,-0.4011,-0.17177,0.28925
6.00E-09,0.08,3.00E-09,3.5,2.1,-0.41644,-0.18898,0.27192
6.00E-09,0.08,3.00E-09,3.5,2.2,-0.43179,-0.20619,0.25461
6.00E-09,0.08,3.00E-09,3.5,2.3,-0.44715,-0.22339,0.23731
6.00E-09,0.08,3.00E-09,3.5,2.4,-0.46253,-0.24059,0.22003
6.00E-09,0.08,3.00E-09,3.5,2.5,-0.47792,-0.25779,0.20276
6.00E-09,0.08,3.00E-09,3.5,2.6,-0.49332,-0.27499,0.1855
6.00E-09,0.08,3.00E-09,3.5,2.7,-0.50873,-0.29218,0.16826
6.00E-09,0.08,3.00E-09,3.5,2.8,-0.52415,-0.30937,0.15104
6.00E-09,0.08,3.00E-09,3.5,2.9,-0.53956,-0.32654,0.13385
6.00E-09,0.08,3.00E-09,3.5,3,-0.55496,-0.34368,0.1167
8.00E-09,0.08,3.00E-09,3.5,-1,1.0537,1.219,1.4988
8.00E-09,0.08,3.00E-09,3.5,-0.9,0.95367,1.119,1.3988
8.00E-09,0.08,3.00E-09,3.5,-0.8,0.85368,1.019,1.2989
8.00E-09,0.08,3.00E-09,3.5,-0.7,0.75371,0.91906,1.1989
8.00E-09,0.08,3.00E-09,3.5,-0.6,0.65365,0.81901,1.0988
8.00E-09,0.08,3.00E-09,3.5,-0.5,0.55363,0.71898,0.9988
8.00E-09,0.08,3.00E-09,3.5,-0.4,0.45364,0.619,0.89881
8.00E-09,0.08,3.00E-09,3.5,-0.3,0.35371,0.51907,0.79889
8.00E-09,0.08,3.00E-09,3.5,-0.2,0.25371,0.41906,0.69888
8.00E-09,0.08,3.00E-09,3.5,-0.1,0.1539,0.31925,0.59907
8.00E-09,0.08,3.00E-09,3.5,0,0.060398,0.22551,0.50531
8.00E-09,0.08,3.00E-09,3.5,0.1,0.0020934,0.16549,0.44516
8.00E-09,0.08,3.00E-09,3.5,0.2,-0.033555,0.12716,0.40665
8.00E-09,0.08,3.00E-09,3.5,0.3,-0.06261,0.095208,0.37454
8.00E-09,0.08,3.00E-09,3.5,0.4,-0.089134,0.065774,0.34496
8.00E-09,0.08,3.00E-09,3.5,0.5,-0.11362,0.038449,0.3175
8.00E-09,0.08,3.00E-09,3.5,0.6,-0.13554,0.013795,0.29269
8.00E-09,0.08,3.00E-09,3.5,0.7,-0.15482,-0.0080919,0.27062
8.00E-09,0.08,3.00E-09,3.5,0.8,-0.1721,-0.027892,0.25062
8.00E-09,0.08,3.00E-09,3.5,0.9,-0.18818,-0.046404,0.23192
8.00E-09,0.08,3.00E-09,3.5,1,-0.2036,-0.064197,0.21395
8.00E-09,0.08,3.00E-09,3.5,1.1,-0.21867,-0.081602,0.1964
8.00E-09,0.08,3.00E-09,3.5,1.2,-0.23358,-0.098799,0.17908
8.00E-09,0.08,3.00E-09,3.5,1.3,-0.24842,-0.11588,0.1619
8.00E-09,0.08,3.00E-09,3.5,1.4,-0.26323,-0.1329,0.14481
8.00E-09,0.08,3.00E-09,3.5,1.5,-0.27802,-0.14987,0.12781
8.00E-09,0.08,3.00E-09,3.5,1.6,-0.2928,-0.16678,0.11089
8.00E-09,0.08,3.00E-09,3.5,1.7,-0.30754,-0.18363,0.094065
8.00E-09,0.08,3.00E-09,3.5,1.8,-0.3222,-0.20035,0.077396
8.00E-09,0.08,3.00E-09,3.5,1.9,-0.33668,-0.21687,0.060962
8.00E-09,0.08,3.00E-09,3.5,2,-0.35086,-0.23306,0.044894
8.00E-09,0.08,3.00E-09,3.5,2.1,-0.36459,-0.24878,0.029345
8.00E-09,0.08,3.00E-09,3.5,2.2,-0.37772,-0.2639,0.014454
8.00E-09,0.08,3.00E-09,3.5,2.3,-0.3902,-0.27835,0.00027586
8.00E-09,0.08,3.00E-09,3.5,2.4,-0.40207,-0.29219,-0.013232
8.00E-09,0.08,3.00E-09,3.5,2.5,-0.41345,-0.30553,-0.026182
8.00E-09,0.08,3.00E-09,3.5,2.6,-0.42446,-0.31849,-0.038708
8.00E-09,0.08,3.00E-09,3.5,2.7,-0.43523,-0.33119,-0.050924
8.00E-09,0.08,3.00E-09,3.5,2.8,-0.44584,-0.34372,-0.062922
8.00E-09,0.08,3.00E-09,3.5,2.9,-0.45636,-0.35613,-0.074765
8.00E-09,0.08,3.00E-09,3.5,3,-0.46683,-0.36847,-0.086498
1.00E-08,0.08,3.00E-09,3.5,-1,1.0361,1.1477,1.3355
1.00E-08,0.08,3.00E-09,3.5,-0.9,0.93607,1.0477,1.2355
1.00E-08,0.08,3.00E-09,3.5,-0.8,0.83608,0.94773,1.1355
1.00E-08,0.08,3.00E-09,3.5,-0.7,0.73611,0.84775,1.0355
1.00E-08,0.08,3.00E-09,3.5,-0.6,0.63606,0.7477,0.93549
1.00E-08,0.08,3.00E-09,3.5,-0.5,0.53603,0.64767,0.83546
1.00E-08,0.08,3.00E-09,3.5,-0.4,0.43604,0.54769,0.73547
1.00E-08,0.08,3.00E-09,3.5,-0.3,0.33612,0.44776,0.63555
1.00E-08,0.08,3.00E-09,3.5,-0.2,0.23612,0.34777,0.53555
1.00E-08,0.08,3.00E-09,3.5,-0.1,0.13656,0.24818,0.43596
1.00E-08,0.08,3.00E-09,3.5,0,0.047533,0.15866,0.3464
1.00E-08,0.08,3.00E-09,3.5,0.1,-0.0037514,0.10504,0.29259
1.00E-08,0.08,3.00E-09,3.5,0.2,-0.036211,0.0694,0.25672
1.00E-08,0.08,3.00E-09,3.5,0.3,-0.062151,0.040176,0.22729
1.00E-08,0.08,3.00E-09,3.5,0.4,-0.084183,0.01496,0.20187
1.00E-08,0.08,3.00E-09,3.5,0.5,-0.10315,-0.0070349,0.17968
1.00E-08,0.08,3.00E-09,3.5,0.6,-0.12001,-0.026769,0.15976
1.00E-08,0.08,3.00E-09,3.5,0.7,-0.13561,-0.045129,0.14125
1.00E-08,0.08,3.00E-09,3.5,0.8,-0.15053,-0.062709,0.12356
1.00E-08,0.08,3.00E-09,3.5,0.9,-0.16508,-0.079836,0.10638
1.00E-08,0.08,3.00E-09,3.5,1,-0.17942,-0.096668,0.089548
1.00E-08,0.08,3.00E-09,3.5,1.1,-0.19358,-0.11325,0.073029
1.00E-08,0.08,3.00E-09,3.5,1.2,-0.20752,-0.12955,0.05686
1.00E-08,0.08,3.00E-09,3.5,1.3,-0.22113,-0.14546,0.041147
1.00E-08,0.08,3.00E-09,3.5,1.4,-0.23429,-0.16087,0.026021
1.00E-08,0.08,3.00E-09,3.5,1.5,-0.24687,-0.17566,0.01159
1.00E-08,0.08,3.00E-09,3.5,1.6,-0.25886,-0.18983,-0.002118
1.00E-08,0.08,3.00E-09,3.5,1.7,-0.27031,-0.20344,-0.015167
1.00E-08,0.08,3.00E-09,3.5,1.8,-0.28134,-0.21659,-0.027671
1.00E-08,0.08,3.00E-09,3.5,1.9,-0.29208,-0.22941,-0.039754
1.00E-08,0.08,3.00E-09,3.5,2,-0.30263,-0.242,-0.051523
1.00E-08,0.08,3.00E-09,3.5,2.1,-0.31306,-0.25445,-0.063058
1.00E-08,0.08,3.00E-09,3.5,2.2,-0.32345,-0.2668,-0.074419
1.00E-08,0.08,3.00E-09,3.5,2.3,-0.33383,-0.27909,-0.085646
1.00E-08,0.08,3.00E-09,3.5,2.4,-0.34422,-0.29134,-0.096763
1.00E-08,0.08,3.00E-09,3.5,2.5,-0.35464,-0.30358,-0.10779
1.00E-08,0.08,3.00E-09,3.5,2.6,-0.3651,-0.31582,-0.11874
1.00E-08,0.08,3.00E-09,3.5,2.7,-0.37561,-0.32805,-0.12961
1.00E-08,0.08,3.00E-09,3.5,2.8,-0.38616,-0.34027,-0.14041
1.00E-08,0.08,3.00E-09,3.5,2.9,-0.39675,-0.3525,-0.15113
1.00E-08,0.08,3.00E-09,3.5,3,-0.40739,-0.36471,-0.16178
2.00E-09,0.08,1.00E-09,4,-1,1.4686,3.043,5.4672
2.00E-09,0.08,1.00E-09,4,-0.9,1.3686,2.943,5.3672
2.00E-09,0.08,1.00E-09,4,-0.8,1.2686,2.843,5.2672
2.00E-09,0.08,1.00E-09,4,-0.7,1.1686,2.743,5.1672
2.00E-09,0.08,1.00E-09,4,-0.6,1.0685,2.643,5.0672
2.00E-09,0.08,1.00E-09,4,-0.5,0.96851,2.5429,4.9671
2.00E-09,0.08,1.00E-09,4,-0.4,0.86852,2.4429,4.8672
2.00E-09,0.08,1.00E-09,4,-0.3,0.76859,2.343,4.7672
2.00E-09,0.08,1.00E-09,4,-0.2,0.66858,2.243,4.6672
2.00E-09,0.08,1.00E-09,4,-0.1,0.56854,2.143,4.5672
2.00E-09,0.08,1.00E-09,4,0,0.46951,2.0439,4.4681
2.00E-09,0.08,1.00E-09,4,0.1,0.37048,1.9449,4.3691
2.00E-09,0.08,1.00E-09,4,0.2,0.27043,1.8449,4.2691
2.00E-09,0.08,1.00E-09,4,0.3,0.17045,1.7449,4.1691
2.00E-09,0.08,1.00E-09,4,0.4,0.071782,1.6461,4.0701
2.00E-09,0.08,1.00E-09,4,0.5,-0.0092843,1.5642,3.9843
2.00E-09,0.08,1.00E-09,4,0.6,-0.067169,1.5042,3.9158
2.00E-09,0.08,1.00E-09,4,0.7,-0.12011,1.449,3.8508
2.00E-09,0.08,1.00E-09,4,0.8,-0.17239,1.3944,3.7862
2.00E-09,0.08,1.00E-09,4,0.9,-0.22458,1.3399,3.7213
2.00E-09,0.08,1.00E-09,4,1,-0.27676,1.2854,3.6563
2.00E-09,0.08,1.00E-09,4,1.1,-0.32895,1.2308,3.591
2.00E-09,0.08,1.00E-09,4,1.2,-0.38114,1.1763,3.5255
2.00E-09,0.08,1.00E-09,4,1.3,-0.43333,1.1218,3.4597
2.00E-09,0.08,1.00E-09,4,1.4,-0.48553,1.0672,3.3938
2.00E-09,0.08,1.00E-09,4,1.5,-0.53773,1.0127,3.3276
2.00E-09,0.08,1.00E-09,4,1.6,-0.58994,0.95811,3.2612
2.00E-09,0.08,1.00E-09,4,1.7,-0.64215,0.90353,3.1945
2.00E-09,0.08,1.00E-09,4,1.8,-0.69437,0.84895,3.1276
2.00E-09,0.08,1.00E-09,4,1.9,-0.74659,0.79436,3.0605
2.00E-09,0.08,1.00E-09,4,2,-0.79882,0.73975,2.9931
2.00E-09,0.08,1.00E-09,4,2.1,-0.85105,0.68514,2.9255
2.00E-09,0.08,1.00E-09,4,2.2,-0.90329,0.63051,2.8576
2.00E-09,0.08,1.00E-09,4,2.3,-0.95553,0.57588,2.7895
2.00E-09,0.08,1.00E-09,4,2.4,-1.0078,0.52123,2.7211
2.00E-09,0.08,1.00E-09,4,2.5,-1.06,0.46658,2.6526
2.00E-09,0.08,1.00E-09,4,2.6,-1.1123,0.41192,2.5838
2.00E-09,0.08,1.00E-09,4,2.7,-1.1645,0.35724,2.5147
2.00E-09,0.08,1.00E-09,4,2.8,-1.2168,0.30255,2.4454
2.00E-09,0.08,1.00E-09,4,2.9,-1.2691,0.24785,2.3758
2.00E-09,0.08,1.00E-09,4,3,-1.3213,0.19314,2.306
4.00E-09,0.08,1.00E-09,4,-1,1.1733,1.7153,2.6612
4.00E-09,0.08,1.00E-09,4,-0.9,1.0733,1.6153,2.5612
4.00E-09,0.08,1.00E-09,4,-0.8,0.97335,1.5153,2.4612
4.00E-09,0.08,1.00E-09,4,-0.7,0.87337,1.4153,2.3612
4.00E-09,0.08,1.00E-09,4,-0.6,0.77332,1.3153,2.2612
4.00E-09,0.08,1.00E-09,4,-0.5,0.67329,1.2152,2.1611
4.00E-09,0.08,1.00E-09,4,-0.4,0.57331,1.1153,2.0611
4.00E-09,0.08,1.00E-09,4,-0.3,0.47338,1.0153,1.9612
4.00E-09,0.08,1.00E-09,4,-0.2,0.37336,0.91531,1.8612
4.00E-09,0.08,1.00E-09,4,-0.1,0.27332,0.81527,1.7612
4.00E-09,0.08,1.00E-09,4,0,0.17429,0.71624,1.6621
4.00E-09,0.08,1.00E-09,4,0.1,0.076482,0.61836,1.5642
4.00E-09,0.08,1.00E-09,4,0.2,-0.0045649,0.53614,1.4819
4.00E-09,0.08,1.00E-09,4,0.3,-0.060582,0.47741,1.423
4.00E-09,0.08,1.00E-09,4,0.4,-0.1108,0.42413,1.3695
4.00E-09,0.08,1.00E-09,4,0.5,-0.16016,0.37167,1.3169
4.00E-09,0.08,1.00E-09,4,0.6,-0.20941,0.31933,1.2643
4.00E-09,0.08,1.00E-09,4,0.7,-0.25866,0.267,1.2118
4.00E-09,0.08,1.00E-09,4,0.8,-0.30792,0.21467,1.1593
4.00E-09,0.08,1.00E-09,4,0.9,-0.35719,0.16235,1.1068
4.00E-09,0.08,1.00E-09,4,1,-0.40635,0.11016,1.0545
4.00E-09,0.08,1.00E-09,4,1.1,-0.45465,0.058834,1.003
4.00E-09,0.08,1.00E-09,4,1.2,-0.49909,0.011373,0.95526
4.00E-09,0.08,1.00E-09,4,1.3,-0.53707,-0.029653,0.91386
4.00E-09,0.08,1.00E-09,4,1.4,-0.57126,-0.066876,0.87618
4.00E-09,0.08,1.00E-09,4,1.5,-0.60421,-0.10287,0.83971
4.00E-09,0.08,1.00E-09,4,1.6,-0.63686,-0.13853,0.80357
4.00E-09,0.08,1.00E-09,4,1.7,-0.66944,-0.17411,0.76752
4.00E-09,0.08,1.00E-09,4,1.8,-0.70202,-0.20969,0.73149
4.00E-09,0.08,1.00E-09,4,1.9,-0.73462,-0.24526,0.69546
4.00E-09,0.08,1.00E-09,4,2,-0.76724,-0.28085,0.65943
4.00E-09,0.08,1.00E-09,4,2.1,-0.79988,-0.31644,0.6234
4.00E-09,0.08,1.00E-09,4,2.2,-0.83255,-0.35204,0.58737
4.00E-09,0.08,1.00E-09,4,2.3,-0.86524,-0.38765,0.55134
4.00E-09,0.08,1.00E-09,4,2.4,-0.89796,-0.42328,0.5153
4.00E-09,0.08,1.00E-09,4,2.5,-0.9307,-0.45891,0.47927
4.00E-09,0.08,1.00E-09,4,2.6,-0.96346,-0.49455,0.44323
4.00E-09,0.08,1.00E-09,4,2.7,-0.99625,-0.5302,0.40718
4.00E-09,0.08,1.00E-09,4,2.8,-1.0291,-0.56586,0.37113
4.00E-09,0.08,1.00E-09,4,2.9,-1.0619,-0.60153,0.33507
4.00E-09,0.08,1.00E-09,4,3,-1.0948,-0.63722,0.29901
6.00E-09,0.08,1.00E-09,4,-1,1.0899,1.3665,1.8383
6.00E-09,0.08,1.00E-09,4,-0.9,0.98987,1.2665,1.7383
6.00E-09,0.08,1.00E-09,4,-0.8,0.88989,1.1665,1.6384
6.00E-09,0.08,1.00E-09,4,-0.7,0.78991,1.0665,1.5384
6.00E-09,0.08,1.00E-09,4,-0.6,0.68986,0.96644,1.4383
6.00E-09,0.08,1.00E-09,4,-0.5,0.58983,0.86641,1.3383
6.00E-09,0.08,1.00E-09,4,-0.4,0.48984,0.76643,1.2383
6.00E-09,0.08,1.00E-09,4,-0.3,0.38992,0.6665,1.1384
6.00E-09,0.08,1.00E-09,4,-0.2,0.2899,0.56649,1.0384
6.00E-09,0.08,1.00E-09,4,-0.1,0.18988,0.46647,0.93836
6.00E-09,0.08,1.00E-09,4,0,0.090829,0.36741,0.8393
6.00E-09,0.08,1.00E-09,4,0.1,0.0076048,0.28294,0.75475
